id,cargo,senioridade,setor,salario,regiao,empresa,modalidade,created_at,updated_at,ano,em_alta,area,especialidade
0,"Engenheiro(a) de Campo Sr. / Assistência Técnica",NULL,"Ciências da Vida",13000.00,SP,md,NULL,"2025-02-09 22:17:51","2025-02-28 02:14:15",2025,NULL,"Medical Devices",NULL
0,"Engenheiro(a) de Campo Sr. / Assistência Técnica",NULL,"Ciências da Vida",15000.00,SP,gr,NULL,"2025-02-09 22:17:51","2025-02-28 02:14:15",2025,NULL,"Medical Devices",NULL
0,"Analista de Planejamento / Pricing",NULL,"Contabilidade E Financas",5250.00,Campinas,pq,NULL,"2025-02-09 22:17:51","2025-02-28 02:12:19",2025,NULL,"Planejamento Financeiro",NULL
0,"Analista de Planejamento / Pricing",NULL,"Contabilidade E Financas",6750.00,Campinas,md,NULL,"2025-02-09 22:17:51","2025-02-28 02:12:19",2025,NULL,"Planejamento Financeiro",NULL
0,"Analista de Planejamento / Pricing",NULL,"Contabilidade E Financas",8000.00,Campinas,gr,NULL,"2025-02-09 22:17:51","2025-02-28 02:12:19",2025,NULL,"Planejamento Financeiro",NULL
0,"Coordenador de Planejamento / Pricing",NULL,"Contabilidade E Financas",9000.00,Campinas,pq,NULL,"2025-02-09 22:17:51","2025-02-28 02:12:19",2025,NULL,"Planejamento Financeiro",NULL
0,"Coordenador de Planejamento / Pricing",NULL,"Contabilidade E Financas",10500.00,Campinas,md,NULL,"2025-02-09 22:17:51","2025-02-28 02:12:19",2025,NULL,"Planejamento Financeiro",NULL
0,"Coordenador de Planejamento / Pricing",NULL,"Contabilidade E Financas",11500.00,Campinas,gr,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Planejamento Financeiro",NULL
0,"Gerente de Planejamento / Pricing",NULL,"Contabilidade E Financas",14000.00,Campinas,pq,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Planejamento Financeiro",NULL
0,"Gerente de Planejamento / Pricing",NULL,"Contabilidade E Financas",16000.00,Campinas,md,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Planejamento Financeiro",NULL
0,"Gerente de Planejamento / Pricing",NULL,"Contabilidade E Financas",21000.00,Campinas,gr,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Planejamento Financeiro",NULL
0,"Analista de RI",NULL,"Contabilidade E Financas",5850.00,Campinas,pq,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Relações com os investidores",NULL
0,"Analista de RI",NULL,"Contabilidade E Financas",6500.00,Campinas,md,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Relações com os investidores",NULL
0,"Analista de RI",NULL,"Contabilidade E Financas",7550.00,Campinas,gr,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Relações com os investidores",NULL
0,"Coordenador de RI",NULL,"Contabilidade E Financas",9000.00,Campinas,pq,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Relações com os investidores",NULL
0,"Coordenador de RI",NULL,"Contabilidade E Financas",10000.00,Campinas,md,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Relações com os investidores",NULL
0,"Coordenador de RI",NULL,"Contabilidade E Financas",10600.00,Campinas,gr,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Relações com os investidores",NULL
0,"Gerente de RI",NULL,"Contabilidade E Financas",14000.00,Campinas,pq,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Relações com os investidores",NULL
0,"Gerente de RI",NULL,"Contabilidade E Financas",14500.00,Campinas,md,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Relações com os investidores",NULL
0,"Gerente de RI",NULL,"Contabilidade E Financas",16500.00,Campinas,gr,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Relações com os investidores",NULL
0,"Analista de Tesouraria Sênior",NULL,"Contabilidade E Financas",7850.00,Campinas,pq,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,Tesouraria,NULL
0,"Analista de Tesouraria Sênior",NULL,"Contabilidade E Financas",9050.00,Campinas,md,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,Tesouraria,NULL
0,"Analista de Tesouraria Sênior",NULL,"Contabilidade E Financas",10650.00,Campinas,gr,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,Tesouraria,NULL
0,"Coordenador de Tesouraria",NULL,"Contabilidade E Financas",9500.00,Campinas,pq,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,Tesouraria,NULL
0,"Coordenador de Tesouraria",NULL,"Contabilidade E Financas",11800.00,Campinas,md,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,Tesouraria,NULL
0,"Coordenador de Tesouraria",NULL,"Contabilidade E Financas",13850.00,Campinas,gr,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,Tesouraria,NULL
0,"Gerente de Tesouraria",NULL,"Contabilidade E Financas",12650.00,Campinas,pq,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,Tesouraria,NULL
0,"Gerente de Tesouraria",NULL,"Contabilidade E Financas",18200.00,Campinas,md,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,Tesouraria,NULL
0,"Gerente de Tesouraria",NULL,"Contabilidade E Financas",22400.00,Campinas,gr,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,Tesouraria,NULL
0,"Analista Tributário/Fiscal Sênior",NULL,"Contabilidade E Financas",6500.00,Campinas,pq,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,S,Tributário,NULL
0,"Analista Tributário/Fiscal Sênior",NULL,"Contabilidade E Financas",7250.00,Campinas,md,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,S,Tributário,NULL
0,"Analista Tributário/Fiscal Sênior",NULL,"Contabilidade E Financas",8500.00,Campinas,gr,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,S,Tributário,NULL
0,"Coordenador Tributário/Fiscal",NULL,"Contabilidade E Financas",9750.00,Campinas,pq,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,Tributário,NULL
0,"Coordenador Tributário/Fiscal",NULL,"Contabilidade E Financas",10750.00,Campinas,md,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,Tributário,NULL
0,"Coordenador Tributário/Fiscal",NULL,"Contabilidade E Financas",13500.00,Campinas,gr,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,Tributário,NULL
0,"Gerente Tributário/Fiscal",NULL,"Contabilidade E Financas",12500.00,Campinas,pq,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,Tributário,NULL
0,"Gerente Tributário/Fiscal",NULL,"Contabilidade E Financas",14000.00,Campinas,md,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,Tributário,NULL
0,"Gerente Tributário/Fiscal",NULL,"Contabilidade E Financas",21500.00,Campinas,gr,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,Tributário,NULL
0,"Analista de Novos Negócios/ Valuation/M&A Sênior",NULL,"Contabilidade E Financas",9950.00,Campinas,pq,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Novos Negócios / Valuation / M&A",NULL
0,"Analista de Novos Negócios/ Valuation/M&A Sênior",NULL,"Contabilidade E Financas",10900.00,Campinas,md,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Novos Negócios / Valuation / M&A",NULL
0,"Analista de Novos Negócios/ Valuation/M&A Sênior",NULL,"Contabilidade E Financas",11450.00,Campinas,gr,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Novos Negócios / Valuation / M&A",NULL
0,"Coordenador de Novos Negócios/Valuation/M&A",NULL,"Contabilidade E Financas",13950.00,Campinas,pq,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Novos Negócios / Valuation / M&A",NULL
0,"Coordenador de Novos Negócios/Valuation/M&A",NULL,"Contabilidade E Financas",15800.00,Campinas,md,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Novos Negócios / Valuation / M&A",NULL
0,"Coordenador de Novos Negócios/Valuation/M&A",NULL,"Contabilidade E Financas",20150.00,Campinas,gr,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Novos Negócios / Valuation / M&A",NULL
0,"Gerente de Novos Negócios/ Valuation/M&A",NULL,"Contabilidade E Financas",16550.00,Campinas,pq,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Novos Negócios / Valuation / M&A",NULL
0,"Gerente de Novos Negócios/ Valuation/M&A",NULL,"Contabilidade E Financas",20800.00,Campinas,md,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Novos Negócios / Valuation / M&A",NULL
0,"Gerente de Novos Negócios/ Valuation/M&A",NULL,"Contabilidade E Financas",25850.00,Campinas,gr,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Novos Negócios / Valuation / M&A",NULL
0,"Controller (Head of Finance)",NULL,"Contabilidade E Financas",21000.00,Campinas,pq,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,S,Generalista,NULL
0,"Controller (Head of Finance)",NULL,"Contabilidade E Financas",21000.00,Campinas,md,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,S,Generalista,NULL
0,"Controller (Head of Finance)",NULL,"Contabilidade E Financas",29500.00,Campinas,gr,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,S,Generalista,NULL
0,Controller,NULL,"Contabilidade E Financas",14250.00,Campinas,pq,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,Generalista,NULL
0,Controller,NULL,"Contabilidade E Financas",14250.00,Campinas,md,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,Generalista,NULL
0,Controller,NULL,"Contabilidade E Financas",21250.00,Campinas,gr,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,Generalista,NULL
0,"Analista de Custos e Controladoria",NULL,"Contabilidade E Financas",5250.00,Campinas,pq,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,S,"Custos e Controladoria",NULL
0,"Analista de Custos e Controladoria",NULL,"Contabilidade E Financas",6250.00,Campinas,md,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,S,"Custos e Controladoria",NULL
0,"Analista de Custos e Controladoria",NULL,"Contabilidade E Financas",9000.00,Campinas,gr,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,S,"Custos e Controladoria",NULL
0,"Coordenador de Custos e Controladoria",NULL,"Contabilidade E Financas",9000.00,Campinas,pq,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Custos e Controladoria",NULL
0,"Coordenador de Custos e Controladoria",NULL,"Contabilidade E Financas",10500.00,Campinas,md,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Custos e Controladoria",NULL
0,"Coordenador de Custos e Controladoria",NULL,"Contabilidade E Financas",12500.00,Campinas,gr,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Custos e Controladoria",NULL
0,"Gerente de Custos e Controladoria",NULL,"Contabilidade E Financas",14000.00,Campinas,pq,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Custos e Controladoria",NULL
0,"Gerente de Custos e Controladoria",NULL,"Contabilidade E Financas",16000.00,Campinas,md,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Custos e Controladoria",NULL
0,"Gerente de Custos e Controladoria",NULL,"Contabilidade E Financas",24000.00,Campinas,gr,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,"Custos e Controladoria",NULL
0,"Analista Contábil",NULL,"Contabilidade E Financas",6500.00,Campinas,pq,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,Contábil,NULL
0,"Analista Contábil",NULL,"Contabilidade E Financas",7250.00,Campinas,md,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,Contábil,NULL
0,"Analista Contábil",NULL,"Contabilidade E Financas",8750.00,Campinas,gr,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,Contábil,NULL
0,"Coordenador Contabil",NULL,"Contabilidade E Financas",9750.00,Campinas,pq,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,S,Contábil,NULL
0,"Coordenador Contabil",NULL,"Contabilidade E Financas",10750.00,Campinas,md,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,S,Contábil,NULL
0,"Coordenador Contabil",NULL,"Contabilidade E Financas",13500.00,Campinas,gr,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,S,Contábil,NULL
0,"Gerente Contábil",NULL,"Contabilidade E Financas",12500.00,Campinas,pq,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,Contábil,NULL
0,"Gerente Contábil",NULL,"Contabilidade E Financas",14000.00,Campinas,md,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,Contábil,NULL
0,"Gerente Contábil",NULL,"Contabilidade E Financas",20000.00,Campinas,gr,NULL,"2025-02-09 22:17:52","2025-02-28 02:12:19",2025,NULL,Contábil,NULL
0,"Analista de Planejamento",NULL,"Contabilidade E Financas",5700.00,RJ,pq,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,"Planejamento Financeiro",NULL
0,"Analista de Planejamento",NULL,"Contabilidade E Financas",8300.00,RJ,md,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,"Planejamento Financeiro",NULL
0,"Analista de Planejamento",NULL,"Contabilidade E Financas",10900.00,RJ,gr,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,"Planejamento Financeiro",NULL
0,"Coordenador de Planejamento",NULL,"Contabilidade E Financas",9850.00,RJ,pq,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,"Planejamento Financeiro",NULL
0,"Coordenador de Planejamento",NULL,"Contabilidade E Financas",12500.00,RJ,md,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,"Planejamento Financeiro",NULL
0,"Coordenador de Planejamento",NULL,"Contabilidade E Financas",17400.00,RJ,gr,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,"Planejamento Financeiro",NULL
0,"Gerente de Planejamento",NULL,"Contabilidade E Financas",16350.00,RJ,pq,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,S,"Planejamento Financeiro",NULL
0,"Gerente de Planejamento",NULL,"Contabilidade E Financas",19500.00,RJ,md,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,S,"Planejamento Financeiro",NULL
0,"Gerente de Planejamento",NULL,"Contabilidade E Financas",25450.00,RJ,gr,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,S,"Planejamento Financeiro",NULL
0,"Analista de RI",NULL,"Contabilidade E Financas",6100.00,RJ,pq,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,"Relações com os investidores",NULL
0,"Analista de RI",NULL,"Contabilidade E Financas",7250.00,RJ,md,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,"Relações com os investidores",NULL
0,"Analista de RI",NULL,"Contabilidade E Financas",10650.00,RJ,gr,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,"Relações com os investidores",NULL
0,"Coordenador de RI",NULL,"Contabilidade E Financas",10400.00,RJ,pq,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,"Relações com os investidores",NULL
0,"Coordenador de RI",NULL,"Contabilidade E Financas",11400.00,RJ,md,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,"Relações com os investidores",NULL
0,"Coordenador de RI",NULL,"Contabilidade E Financas",14050.00,RJ,gr,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,"Relações com os investidores",NULL
0,"Gerente de RI",NULL,"Contabilidade E Financas",13500.00,RJ,pq,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,S,"Relações com os investidores",NULL
0,"Gerente de RI",NULL,"Contabilidade E Financas",19200.00,RJ,md,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,S,"Relações com os investidores",NULL
0,"Gerente de RI",NULL,"Contabilidade E Financas",26950.00,RJ,gr,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,S,"Relações com os investidores",NULL
0,"Analista de Tesouraria Sênior",NULL,"Contabilidade E Financas",8550.00,RJ,pq,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Tesouraria,NULL
0,"Analista de Tesouraria Sênior",NULL,"Contabilidade E Financas",9400.00,RJ,md,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Tesouraria,NULL
0,"Analista de Tesouraria Sênior",NULL,"Contabilidade E Financas",11050.00,RJ,gr,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Tesouraria,NULL
0,"Coordenador de Tesouraria",NULL,"Contabilidade E Financas",9900.00,RJ,pq,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Tesouraria,NULL
0,"Coordenador de Tesouraria",NULL,"Contabilidade E Financas",12750.00,RJ,md,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Tesouraria,NULL
0,"Coordenador de Tesouraria",NULL,"Contabilidade E Financas",16000.00,RJ,gr,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Tesouraria,NULL
0,"Gerente de Tesouraria",NULL,"Contabilidade E Financas",13500.00,RJ,pq,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,S,Tesouraria,NULL
0,"Gerente de Tesouraria",NULL,"Contabilidade E Financas",19200.00,RJ,md,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,S,Tesouraria,NULL
0,"Gerente de Tesouraria",NULL,"Contabilidade E Financas",26950.00,RJ,gr,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,S,Tesouraria,NULL
0,"Analista Tributário/Fiscal Sênior",NULL,"Contabilidade E Financas",6750.00,RJ,pq,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Tributário,NULL
0,"Analista Tributário/Fiscal Sênior",NULL,"Contabilidade E Financas",7500.00,RJ,md,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Tributário,NULL
0,"Analista Tributário/Fiscal Sênior",NULL,"Contabilidade E Financas",10700.00,RJ,gr,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Tributário,NULL
0,"Coordenador Tributário/Fiscal",NULL,"Contabilidade E Financas",10150.00,RJ,pq,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Tributário,NULL
0,"Coordenador Tributário/Fiscal",NULL,"Contabilidade E Financas",11150.00,RJ,md,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Tributário,NULL
0,"Coordenador Tributário/Fiscal",NULL,"Contabilidade E Financas",16600.00,RJ,gr,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Tributário,NULL
0,"Gerente Tributário/Fiscal",NULL,"Contabilidade E Financas",13000.00,RJ,pq,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Tributário,NULL
0,"Gerente Tributário/Fiscal",NULL,"Contabilidade E Financas",19700.00,RJ,md,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Tributário,NULL
0,"Gerente Tributário/Fiscal",NULL,"Contabilidade E Financas",27450.00,RJ,gr,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Tributário,NULL
0,"Gerente de Novos Negócios/ Valuation/M&A",NULL,"Contabilidade E Financas",17150.00,RJ,pq,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,S,"Novos Negócios / Valuation / M&A",NULL
0,"Gerente de Novos Negócios/ Valuation/M&A",NULL,"Contabilidade E Financas",22450.00,RJ,md,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,S,"Novos Negócios / Valuation / M&A",NULL
0,"Gerente de Novos Negócios/ Valuation/M&A",NULL,"Contabilidade E Financas",30600.00,RJ,gr,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,S,"Novos Negócios / Valuation / M&A",NULL
0,"Analista de Novos Negócios/ Valuation/M&A Sênior",NULL,"Contabilidade E Financas",11200.00,RJ,pq,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,"Novos Negócios / Valuation / M&A",NULL
0,"Analista de Novos Negócios/ Valuation/M&A Sênior",NULL,"Contabilidade E Financas",11300.00,RJ,md,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,"Novos Negócios / Valuation / M&A",NULL
0,"Analista de Novos Negócios/ Valuation/M&A Sênior",NULL,"Contabilidade E Financas",13950.00,RJ,gr,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,"Novos Negócios / Valuation / M&A",NULL
0,"Coordenador de Novos Negócios/Valuation/M&A",NULL,"Contabilidade E Financas",14600.00,RJ,pq,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,"Novos Negócios / Valuation / M&A",NULL
0,"Coordenador de Novos Negócios/Valuation/M&A",NULL,"Contabilidade E Financas",17600.00,RJ,md,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,"Novos Negócios / Valuation / M&A",NULL
0,"Coordenador de Novos Negócios/Valuation/M&A",NULL,"Contabilidade E Financas",21250.00,RJ,gr,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,"Novos Negócios / Valuation / M&A",NULL
0,"Controller (Head of Finance)",NULL,"Contabilidade E Financas",21750.00,RJ,pq,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Generalista,NULL
0,"Controller (Head of Finance)",NULL,"Contabilidade E Financas",23750.00,RJ,md,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Generalista,NULL
0,"Controller (Head of Finance)",NULL,"Contabilidade E Financas",29500.00,RJ,gr,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Generalista,NULL
0,"Coordenador de Orçamentos",NULL,"Contabilidade E Financas",8250.00,RJ,pq,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Orçamentos,NULL
0,"Coordenador de Orçamentos",NULL,"Contabilidade E Financas",12950.00,RJ,md,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Orçamentos,NULL
0,"Coordenador de Orçamentos",NULL,"Contabilidade E Financas",19200.00,RJ,gr,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Orçamentos,NULL
0,"Gerente de Orçamentos",NULL,"Contabilidade E Financas",12950.00,RJ,pq,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Orçamentos,NULL
0,"Gerente de Orçamentos",NULL,"Contabilidade E Financas",17100.00,RJ,md,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Orçamentos,NULL
0,"Gerente de Orçamentos",NULL,"Contabilidade E Financas",23250.00,RJ,gr,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Orçamentos,NULL
0,"Analista de Custos Sênior",NULL,"Contabilidade E Financas",5700.00,RJ,pq,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Custos,NULL
0,"Analista de Custos Sênior",NULL,"Contabilidade E Financas",7250.00,RJ,md,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Custos,NULL
0,"Analista de Custos Sênior",NULL,"Contabilidade E Financas",10150.00,RJ,gr,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Custos,NULL
0,"Coordenador de Custos",NULL,"Contabilidade E Financas",7500.00,RJ,pq,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Custos,NULL
0,"Coordenador de Custos",NULL,"Contabilidade E Financas",10400.00,RJ,md,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Custos,NULL
0,"Coordenador de Custos",NULL,"Contabilidade E Financas",14550.00,RJ,gr,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Custos,NULL
0,"Gerente de Custos",NULL,"Contabilidade E Financas",10400.00,RJ,pq,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Custos,NULL
0,"Gerente de Custos",NULL,"Contabilidade E Financas",15600.00,RJ,md,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Custos,NULL
0,"Gerente de Custos",NULL,"Contabilidade E Financas",19700.00,RJ,gr,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,Custos,NULL
0,"Analista de Crédito e Cobrança Sênior",NULL,"Contabilidade E Financas",4900.00,RJ,pq,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,"Créditos & Cobrança",NULL
0,"Analista de Crédito e Cobrança Sênior",NULL,"Contabilidade E Financas",6250.00,RJ,md,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,"Créditos & Cobrança",NULL
0,"Analista de Crédito e Cobrança Sênior",NULL,"Contabilidade E Financas",8300.00,RJ,gr,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,"Créditos & Cobrança",NULL
0,"Coordenador de Crédito e Cobrança",NULL,"Contabilidade E Financas",5700.00,RJ,pq,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,"Créditos & Cobrança",NULL
0,"Coordenador de Crédito e Cobrança",NULL,"Contabilidade E Financas",7500.00,RJ,md,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,"Créditos & Cobrança",NULL
0,"Coordenador de Crédito e Cobrança",NULL,"Contabilidade E Financas",10400.00,RJ,gr,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,"Créditos & Cobrança",NULL
0,"Gerente de Crédito e Cobrança",NULL,"Contabilidade E Financas",8300.00,RJ,pq,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,"Créditos & Cobrança",NULL
0,"Gerente de Crédito e Cobrança",NULL,"Contabilidade E Financas",10400.00,RJ,md,NULL,"2025-02-09 22:17:53","2025-02-28 02:12:19",2025,NULL,"Créditos & Cobrança",NULL
0,"Gerente de Crédito e Cobrança",NULL,"Contabilidade E Financas",12450.00,RJ,gr,NULL,"2025-02-09 22:17:54","2025-02-28 02:12:19",2025,NULL,"Créditos & Cobrança",NULL
0,"Analista de Controladoria Sênior",NULL,"Contabilidade E Financas",8300.00,RJ,pq,NULL,"2025-02-09 22:17:54","2025-02-28 02:12:19",2025,NULL,Controladoria,NULL
0,"Analista de Controladoria Sênior",NULL,"Contabilidade E Financas",9600.00,RJ,md,NULL,"2025-02-09 22:17:54","2025-02-28 02:12:19",2025,NULL,Controladoria,NULL
